user_id,item_id,SessionDuration,SessionsPerWeek,CourseCompletion,rating,QuizScores
2123,4,0.24561404,0.25,0.0,2,0.57165927
156,12,0.81578946,0.75,1.0,5,0.26273173
331,7,0.05263158,0.875,1.0,5,0.37166354
1429,10,0.75438595,0.125,0.0,4,0.35917816
1466,3,0.10526316,0.125,0.0,2,0.7422654
100,6,0.0,0.875,0.0,1,0.032565136
1792,17,0.21052632,0.875,0.0,3,0.37883887
704,18,0.80701756,0.625,1.0,2,0.89057124
1182,3,0.2982456,0.625,1.0,1,0.16387765
1619,8,0.5,1.0,1.0,1,0.7399094
824,5,0.8333333,0.875,0.0,3,0.6968821
162,19,0.00877193,0.125,0.0,4,0.119959496
105,14,0.33333334,0.0,0.0,4,0.51008075
1517,14,0.7368421,0.75,0.0,5,0.28078035
1993,4,0.7719298,0.625,1.0,3,0.32881084
95,2,0.9385965,0.0,1.0,5,0.2895771
2243,5,0.49122807,0.0,0.0,4,0.7934421
1909,9,0.622807,0.5,0.0,4,0.83077735
1911,19,1.0,0.875,0.0,1,0.81381446
1567,13,0.31578946,0.5,0.0,4,0.4258451
149,9,0.4649123,0.25,0.0,3,0.53320426
2333,11,0.03508772,0.0,1.0,5,0.7035155
2231,14,0.68421054,0.75,1.0,1,0.47129685
233,1,0.12280702,0.125,0.0,1,0.44407848
2322,15,0.096491225,0.375,0.0,2,0.76011556
1311,6,0.05263158,0.5,0.0,2,0.111762084
1781,2,0.92105263,0.0,0.0,5,0.9797966
1468,0,0.6052632,0.875,0.0,5,0.17968191
799,10,0.6315789,0.375,1.0,1,0.73646116
2140,3,0.9035088,0.375,1.0,2,0.52786434
1565,16,0.25438598,0.125,1.0,2,0.6821029
1234,2,0.50877196,0.0,1.0,5,0.31704313
1355,13,0.9122807,0.625,0.0,1,0.7615779
1479,12,0.49122807,0.625,1.0,5,0.18969828
1255,3,0.9298246,0.0,0.0,3,0.91011655
609,13,0.9736842,0.875,1.0,3,0.7600191
1933,11,0.40350878,0.125,0.0,5,0.50798285
1733,18,0.8596491,0.375,0.0,3,0.15521517
7,12,0.81578946,0.75,0.0,5,0.94771117
2007,7,0.5,0.625,0.0,5,0.39617503
258,18,0.65789473,0.625,0.0,3,0.57964194
1721,3,0.20175439,0.25,1.0,1,0.03129676
2463,1,0.5877193,0.625,1.0,2,0.28734294
168,16,0.28947368,0.5,1.0,1,0.8390953
865,7,0.114035085,0.375,0.0,4,0.005218629
1508,19,0.19298245,0.375,0.0,4,0.50049603
1684,16,0.20175439,0.5,0.0,1,0.21044174
2061,1,0.34210527,0.875,1.0,2,0.6760669
2115,14,0.7105263,0.5,1.0,1,0.5485572
2496,3,0.7105263,0.5,1.0,2,0.56761813
489,9,0.877193,0.125,0.0,4,0.036390208
1593,15,0.36842105,0.75,0.0,1,0.9303459
2159,11,0.22807017,0.625,0.0,1,0.8533828
107,5,0.71929824,0.875,0.0,2,0.50178045
2030,2,0.4473684,0.125,0.0,1,0.9086011
112,16,0.13157895,0.25,1.0,3,0.51310766
843,17,0.36842105,0.375,1.0,2,0.3816295
2230,3,0.21052632,1.0,0.0,4,0.39664078
550,10,0.51754385,0.75,0.0,2,0.85190284
2401,15,0.622807,0.5,1.0,4,0.12571968
1945,17,0.27192983,0.0,1.0,4,0.33831993
2304,16,0.31578946,0.125,1.0,5,0.5233398
2053,15,0.7719298,0.125,1.0,1,0.92980665
715,6,0.04385965,0.875,0.0,3,0.13079086
1105,19,0.5,1.0,1.0,3,0.7619709
1621,17,0.71929824,0.125,0.0,1,0.5047653
646,15,0.9035088,0.375,0.0,5,0.8606149
1793,19,0.1754386,0.25,1.0,4,0.15333335
941,19,0.02631579,0.125,0.0,5,0.24319565
841,8,0.1754386,0.375,0.0,1,0.9706193
1124,6,0.8947368,0.25,0.0,4,0.24943458
2437,7,0.68421054,0.125,1.0,4,0.2166906
1213,14,0.99122804,0.875,0.0,4,0.052636713
829,0,1.0,0.125,1.0,1,0.21664792
1476,2,0.7017544,0.25,1.0,4,0.34959483
826,0,0.078947365,1.0,1.0,3,0.8595877
1845,10,0.114035085,0.125,1.0,1,0.06959067
862,17,0.01754386,0.875,1.0,2,0.9981833
2470,19,0.7105263,0.875,1.0,5,0.015901074
1418,6,0.88596493,0.5,1.0,5,0.615081
2082,9,0.71929824,1.0,0.0,3,0.5967109
324,16,0.5350877,0.125,0.0,1,0.030227892
2454,14,0.39473686,0.875,1.0,2,0.14076452
1398,4,0.23684211,0.375,0.0,1,0.5326805
1698,7,0.6666667,0.375,0.0,2,0.9050482
404,19,0.9298246,0.25,1.0,5,0.32550165
602,4,0.50877196,0.25,1.0,5,0.37566322
1368,18,0.94736844,0.75,1.0,5,0.68789357
267,0,0.39473686,0.625,0.0,1,0.94366693
346,2,0.28070176,0.25,0.0,1,0.19494821
2418,16,0.78070176,0.875,0.0,1,0.45775023
526,7,0.05263158,0.0,0.0,2,0.8536628
1828,11,0.65789473,0.75,1.0,5,0.14616756
683,0,0.65789473,0.875,0.0,3,0.06506531
2019,7,0.45614034,0.25,1.0,5,0.23937057
2277,18,0.7894737,0.0,1.0,1,0.77696276
2073,8,0.71929824,0.625,0.0,2,0.7599271
757,11,0.33333334,1.0,1.0,2,0.35409716
1289,14,0.06140351,0.25,1.0,3,0.3183583
728,2,0.6052632,0.5,1.0,2,0.18538918
2280,8,0.8245614,0.875,0.0,2,0.27173623
1001,10,0.28947368,0.375,0.0,1,0.9084522
812,9,0.0,0.5,1.0,1,0.6787051
317,6,0.28947368,0.0,1.0,4,0.24298885
2341,8,0.39473686,0.0,1.0,1,0.96329165
1883,2,0.40350878,0.5,1.0,5,0.5681301
558,8,0.22807017,0.375,0.0,1,0.3908326
763,4,0.0,0.75,0.0,3,0.08352881
2139,9,0.8333333,1.0,1.0,4,0.13125566
2241,5,1.0,0.25,1.0,5,0.17240362
172,4,0.8245614,0.25,1.0,4,0.99528825
1194,2,0.28947368,0.25,0.0,2,0.4844825
722,1,0.42982456,0.625,0.0,3,0.8909782
191,9,0.30701753,0.625,0.0,3,0.6806411
1854,19,0.14035088,0.0,0.0,5,0.27398202
1999,12,0.096491225,0.5,1.0,2,0.09736878
725,12,0.9649123,0.875,1.0,1,0.35435295
1951,4,0.9035088,0.0,0.0,5,0.73464596
219,13,0.9736842,0.25,0.0,4,0.02944379
1303,8,0.12280702,1.0,0.0,5,0.44929492
285,14,0.99122804,0.625,1.0,4,0.26454479
2372,10,0.32456142,0.625,0.0,5,0.021278672
845,18,0.35964912,0.125,1.0,2,0.24679883
2120,15,0.6315789,0.75,0.0,3,0.052597884
2486,2,0.35964912,0.125,0.0,5,0.19801725
1678,7,0.68421054,0.0,0.0,5,0.47663668
1811,4,0.45614034,0.0,1.0,4,0.44262314
1057,18,0.7017544,0.375,1.0,3,0.14041428
2439,9,0.8684211,0.625,0.0,3,0.34419268
132,17,0.65789473,0.0,0.0,3,0.9871018
2289,14,0.7280702,0.875,1.0,3,0.7965538
774,5,0.20175439,0.5,1.0,1,0.51276803
2148,16,0.5350877,0.25,0.0,2,0.42328373
1772,11,0.23684211,0.75,0.0,3,0.077282056
2450,19,0.33333334,0.625,1.0,2,0.5285229
1052,11,0.28947368,0.0,0.0,3,0.65748304
161,0,0.28947368,0.875,0.0,2,0.7173181
1937,2,0.10526316,0.75,1.0,5,0.5593594
1121,0,0.81578946,0.125,0.0,3,0.5640143
503,3,0.4385965,0.125,1.0,1,0.34369627
894,11,0.02631579,0.375,1.0,3,0.029865904
2094,16,0.15789473,0.125,1.0,2,0.51907986
986,18,0.81578946,0.875,1.0,3,0.40749332
1002,18,0.18421052,1.0,0.0,4,0.8579209
1087,11,0.5964912,0.0,0.0,1,0.3074291
977,7,0.68421054,0.125,1.0,5,0.87670404
1665,12,0.50877196,0.875,1.0,4,0.082635626
666,18,0.75438595,0.625,1.0,4,0.1700362
1242,17,0.10526316,0.125,1.0,2,0.58978724
1697,4,0.18421052,0.25,0.0,2,0.5708055
1505,4,0.7017544,1.0,1.0,2,0.88500935
101,14,0.00877193,0.375,1.0,3,0.32458693
1152,17,0.8684211,0.875,0.0,4,0.0215084
1930,6,0.4649123,0.875,1.0,3,0.47834933
364,2,0.7368421,0.25,0.0,2,0.6198393
954,17,0.95614034,0.625,0.0,3,0.18791637
1725,15,0.45614034,0.375,0.0,3,0.4616477
1985,18,0.64912283,0.375,0.0,5,0.62951547
884,4,0.9385965,0.5,1.0,1,0.60427684
483,16,0.5263158,0.5,0.0,3,0.6653737
2171,0,0.5877193,0.5,1.0,5,0.9252036
680,17,0.19298245,0.5,0.0,2,0.55195475
2440,12,0.8245614,0.25,0.0,1,0.76330996
907,6,0.5263158,0.875,1.0,5,0.7508224
2044,4,0.42982456,0.25,1.0,1,0.470799
2329,7,0.00877193,0.625,1.0,4,0.94890004
975,16,0.81578946,0.5,0.0,2,0.24404924
230,5,0.5964912,0.75,1.0,5,0.25963873
321,15,0.6052632,0.75,1.0,5,0.15022466
459,18,0.22807017,1.0,1.0,4,0.77865386
1173,1,0.35964912,0.375,1.0,4,0.9390379
2275,3,0.21052632,0.25,1.0,4,0.6161451
1446,1,0.8596491,0.875,0.0,3,0.5503481
698,7,0.22807017,0.125,0.0,4,0.85456985
1660,12,0.5964912,0.625,1.0,2,0.62797225
2390,9,0.47368422,0.625,0.0,2,0.22772905
912,19,0.15789473,1.0,1.0,4,0.1163755
2252,6,0.78070176,0.0,0.0,1,0.32039982
1214,6,0.27192983,0.125,0.0,1,0.33239028
2281,7,0.85087717,0.375,1.0,4,0.31284747
1785,1,0.99122804,0.875,0.0,4,0.8946126
1059,11,0.0,0.0,0.0,5,0.60473794
1759,14,0.877193,0.0,0.0,3,0.46459004
2078,17,0.34210527,0.25,1.0,1,0.027550288
1328,12,0.69298244,0.0,1.0,2,0.67596686
289,0,0.5877193,0.625,0.0,4,0.097899854
4,6,0.4473684,0.5,0.0,1,0.6913161
781,11,0.15789473,0.875,1.0,4,0.37234554
1330,16,0.33333334,0.5,1.0,3,0.25542706
1070,16,0.68421054,0.25,1.0,1,0.10209021
641,19,0.7982456,0.375,0.0,4,0.80022293
597,19,0.78070176,0.5,1.0,5,0.054116316
110,13,0.10526316,0.5,1.0,5,0.3966256
2412,19,0.27192983,1.0,0.0,4,0.033668302
2451,6,0.21929824,1.0,1.0,3,0.28395608
1130,13,0.6315789,0.25,1.0,2,0.574283
1199,2,0.7894737,0.5,0.0,3,0.50665194
2429,9,0.95614034,1.0,0.0,3,0.7642146
1620,6,0.95614034,0.125,0.0,2,0.7915483
1033,0,0.32456142,0.25,1.0,2,0.63907975
288,4,0.99122804,0.125,1.0,4,0.13754605
477,2,0.16666667,0.875,1.0,1,0.5889312
1015,8,0.8947368,0.25,1.0,1,0.3322963
39,3,0.9035088,0.375,0.0,2,0.98322564
1021,17,0.2631579,0.375,0.0,4,0.9016194
141,0,0.114035085,0.25,1.0,1,0.51156616
870,2,0.99122804,0.75,0.0,3,0.53224087
599,1,0.39473686,0.125,1.0,2,0.07602934
691,4,0.81578946,0.75,1.0,1,0.8538679
2462,8,0.8684211,0.875,0.0,5,0.6821869
439,13,0.07017544,1.0,1.0,1,0.8381146
630,13,0.22807017,0.25,1.0,1,0.87477404
2132,8,0.47368422,0.375,0.0,1,0.106820256
2332,5,0.078947365,0.125,0.0,5,0.7843407
581,1,0.12280702,0.75,1.0,1,0.9097053
2026,9,0.42105263,0.625,1.0,3,0.22471179
1558,3,0.7719298,0.0,0.0,3,0.91143495
1464,4,0.16666667,1.0,1.0,1,0.483398
1868,15,0.9649123,0.375,1.0,2,0.39534464
1259,3,0.24561404,0.125,1.0,1,0.21012703
978,12,0.8245614,0.0,1.0,2,0.41949266
1494,2,0.9385965,0.25,0.0,1,0.703469
970,8,0.1491228,0.375,1.0,5,0.13305171
2357,12,0.4122807,0.125,1.0,5,0.67250884
918,17,0.45614034,0.0,1.0,5,0.4339905
570,7,0.19298245,1.0,0.0,3,0.46402794
109,4,0.95614034,0.375,0.0,2,0.16104741
2336,16,0.5,0.75,0.0,2,0.18491781
436,8,0.2631579,0.875,1.0,2,0.00081700814
144,2,0.7631579,0.375,0.0,2,0.6007924
1666,13,0.4385965,1.0,1.0,1,0.8945181
2043,3,0.14035088,0.875,1.0,3,0.922856
208,0,0.6052632,0.75,0.0,4,0.79245
650,18,0.7017544,0.75,1.0,5,0.14245321
1952,12,0.49122807,0.375,0.0,5,0.41756877
1209,4,0.30701753,0.75,1.0,4,0.90114367
974,18,0.7280702,0.375,0.0,3,0.16757552
119,16,0.92105263,0.375,0.0,3,0.33792025
1480,14,0.6052632,0.0,1.0,2,0.37189254
857,17,0.6666667,0.875,1.0,5,0.7312893
1169,7,0.99122804,0.75,0.0,4,0.32076836
768,15,0.3508772,0.5,1.0,2,0.010838539
441,5,0.18421052,0.5,0.0,2,0.28680435
2434,15,0.6754386,0.375,1.0,4,0.6158897
2413,11,0.47368422,0.0,0.0,4,0.7942076
787,8,0.37719297,0.5,1.0,1,0.9383304
1346,19,0.61403507,0.375,1.0,3,0.2943045
1630,1,0.57894737,1.0,0.0,5,0.9918056
667,19,0.98245615,0.625,1.0,4,0.5019155
960,13,0.4385965,0.0,1.0,3,0.045064423
1557,17,0.92105263,0.75,1.0,4,0.33282682
1192,14,0.64912283,0.25,0.0,5,0.8439442
341,8,0.9122807,0.375,1.0,2,0.18370132
1949,6,0.8596491,0.375,1.0,2,0.8086284
2070,7,0.65789473,0.125,0.0,3,0.20423591
1043,4,0.7719298,0.25,1.0,3,0.4307044
1880,7,0.7719298,0.375,1.0,3,0.7164261
980,8,0.5614035,0.125,0.0,5,0.41783166
555,2,0.5964912,0.125,1.0,2,0.06559997
1995,7,0.622807,0.875,0.0,4,0.7088493
398,6,0.71929824,0.875,1.0,3,0.6689248
1484,9,0.6403509,0.5,0.0,4,0.9484605
396,9,0.9298246,0.625,1.0,2,0.57912797
2058,17,1.0,0.0,0.0,1,0.862036
1578,2,0.7280702,0.625,0.0,5,0.63117516
2247,3,0.114035085,0.375,0.0,2,0.038151246
811,11,0.35964912,0.125,1.0,1,0.81499195
2493,11,0.45614034,0.75,1.0,5,0.08675762
2261,3,0.51754385,1.0,1.0,2,0.29466987
367,17,0.18421052,0.5,0.0,3,0.18968247
325,5,0.51754385,0.75,0.0,5,0.039287355
729,18,0.23684211,0.375,0.0,1,0.24814509
1491,19,0.19298245,0.625,0.0,1,0.035175193
378,2,0.45614034,0.75,0.0,2,0.050748102
645,10,0.9122807,0.875,1.0,2,0.30693096
2293,14,0.078947365,0.5,0.0,1,0.82083607
1065,9,0.5877193,0.375,0.0,5,0.34206823
876,1,0.39473686,0.75,0.0,5,0.5609688
445,2,0.45614034,0.25,0.0,1,0.14168477
2251,6,0.622807,0.25,1.0,4,0.8265336
1544,10,0.04385965,0.875,1.0,4,0.15980986
871,16,0.81578946,0.25,0.0,2,0.1555661
1594,16,0.13157895,0.875,1.0,3,0.93935555
296,4,0.6403509,0.125,1.0,5,0.018549744
1847,16,0.50877196,0.5,1.0,1,0.32071903
2024,6,0.9736842,0.25,1.0,1,0.7013419
1871,13,0.12280702,1.0,1.0,2,0.03391158
2,15,0.88596493,0.625,0.0,1,0.87616456
1819,15,0.9035088,0.125,0.0,3,0.577583
90,14,0.33333334,0.125,0.0,5,0.28893176
495,8,0.02631579,0.875,1.0,4,0.46871042
2062,12,0.4385965,0.5,0.0,5,0.83697385
585,11,0.5701754,0.0,1.0,2,0.6682326
298,9,0.5614035,0.5,0.0,4,0.9047445
1088,11,0.13157895,0.25,1.0,3,0.97839874
1512,14,0.4385965,0.875,1.0,4,0.60759956
2161,4,1.0,0.0,1.0,3,0.36094558
2216,2,0.4473684,0.5,1.0,5,0.14608939
1371,4,0.8333333,0.75,0.0,5,0.30479327
201,4,0.28070176,0.75,0.0,2,0.9624534
1586,3,0.096491225,0.75,0.0,1,0.97240657
2197,7,0.75438595,0.375,1.0,2,0.59527117
1212,15,0.45614034,0.625,0.0,3,0.10645926
171,4,0.2982456,0.625,1.0,2,0.13332783
2375,8,0.2631579,1.0,0.0,4,0.3407854
1633,15,0.078947365,0.75,1.0,4,0.17831764
637,18,0.096491225,0.0,0.0,4,0.96586114
85,0,0.8333333,0.125,1.0,5,0.22793579
659,4,0.5877193,0.5,1.0,1,0.018522978
1474,10,0.19298245,0.5,0.0,1,0.027361425
244,13,0.78070176,0.625,1.0,5,0.34976664
1917,17,0.49122807,0.125,1.0,3,0.11481009
999,9,0.096491225,0.0,0.0,1,0.3690634
1946,16,0.096491225,0.25,1.0,4,0.6483849
1073,19,0.4473684,0.125,0.0,2,0.12677275
607,0,0.8947368,0.0,0.0,1,0.47909307
614,18,0.22807017,0.5,1.0,2,0.61144656
2201,5,0.2982456,0.125,0.0,1,0.48730376
669,14,0.92105263,0.375,1.0,4,0.20201123
1135,18,0.5263158,0.75,1.0,1,0.7079957
1452,15,0.6666667,0.75,0.0,5,0.74632615
1821,13,0.24561404,1.0,1.0,4,0.51441646
1983,9,0.9035088,0.875,0.0,3,0.06296352
1928,14,0.42105263,0.75,1.0,3,0.6010188
1499,7,0.21052632,1.0,1.0,2,0.009215239
1147,9,0.5964912,0.5,1.0,3,0.61972356
31,16,0.5,0.25,0.0,5,0.72963166
1662,16,0.45614034,0.75,1.0,3,0.1718299
885,1,0.8684211,0.875,0.0,3,0.8558079
1428,0,0.6315789,0.25,0.0,5,0.49128345
1170,14,0.42105263,1.0,1.0,4,0.10680809
1379,0,0.5701754,0.875,0.0,4,0.3364929
700,9,0.7280702,0.375,0.0,5,0.29355824
1278,8,0.69298244,0.625,0.0,1,0.9670832
2363,9,0.5350877,0.0,1.0,5,0.6893619
474,0,0.21929824,0.75,1.0,3,0.40381992
541,10,0.5964912,0.25,0.0,2,0.67827183
2180,6,0.6052632,0.375,0.0,2,0.9145058
148,6,0.71929824,0.375,0.0,3,0.509326
2104,8,0.47368422,0.25,0.0,1,0.5847531
71,19,0.5,0.25,0.0,5,0.7621211
2220,10,0.114035085,0.5,0.0,4,0.9481668
94,3,0.877193,0.75,0.0,4,0.93862617
1399,12,0.19298245,0.0,0.0,2,0.0050532455
509,5,0.15789473,0.375,0.0,1,0.4843794
1589,3,0.20175439,0.875,0.0,2,0.831751
1493,2,0.5350877,0.5,0.0,4,0.39851564
1705,0,0.877193,0.0,1.0,4,0.36991304
559,15,0.8333333,0.375,0.0,2,0.54415447
1343,17,0.5964912,0.25,1.0,5,0.4684344
618,5,0.85087717,0.0,1.0,3,0.60738194
1755,2,0.01754386,1.0,0.0,2,0.9215218
29,18,0.01754386,0.25,1.0,1,0.9415039
1107,11,0.21929824,0.375,0.0,1,0.1234674
1004,0,0.24561404,0.75,1.0,5,0.7112641
1636,11,0.3859649,0.0,0.0,4,0.61062956
1163,3,0.6403509,0.875,0.0,5,0.5438087
339,4,0.4122807,0.625,1.0,4,0.33280474
1231,1,0.85087717,0.625,0.0,5,0.55436414
1045,7,0.78070176,0.25,1.0,2,0.1505823
2239,19,0.84210527,0.875,1.0,1,0.32126552
2151,12,0.23684211,1.0,1.0,1,0.9458366
473,1,0.88596493,0.5,1.0,5,0.761188
913,15,0.37719297,0.0,1.0,3,0.24373621
705,11,0.7894737,0.875,0.0,2,0.17802124
1120,0,0.30701753,0.875,0.0,1,0.50890905
2469,10,0.27192983,0.625,0.0,1,0.6396382
731,9,0.32456142,0.125,1.0,2,0.52332664
658,9,0.78070176,0.75,0.0,1,0.24703111
1562,13,0.6052632,0.625,0.0,1,0.71909267
1896,2,0.28947368,0.75,1.0,3,0.070354946
1037,4,0.114035085,0.625,0.0,2,0.19330642
963,13,0.28947368,0.875,1.0,4,0.11629572
2010,1,0.4122807,1.0,0.0,3,0.47237772
1102,4,0.12280702,0.0,0.0,3,0.3606448
1134,0,0.2982456,0.875,0.0,5,0.61639816
1927,15,0.36842105,1.0,0.0,3,0.23498201
376,15,0.39473686,0.375,1.0,1,0.9878866
1891,3,0.7631579,0.0,1.0,5,0.496493
1317,12,0.78070176,0.25,0.0,3,0.7070576
199,12,0.04385965,0.5,0.0,5,0.036880393
1295,19,0.34210527,0.75,1.0,4,0.25447538
1571,18,0.7631579,1.0,0.0,2,0.6153448
1294,13,0.47368422,0.375,0.0,3,0.05423333
833,15,0.06140351,0.25,0.0,2,0.45642608
2107,13,0.45614034,0.5,1.0,4,0.18153763
1515,8,0.48245615,0.0,0.0,2,0.69542813
1272,3,0.2631579,0.5,0.0,1,0.5715151
514,7,0.5614035,0.0,0.0,3,0.6429091
2452,6,0.98245615,0.375,0.0,1,0.5918264
1770,0,0.45614034,0.125,1.0,5,0.37680113
1529,16,0.622807,0.75,1.0,3,0.4132205
1128,12,0.8684211,0.125,0.0,2,0.49092937
1049,1,0.9649123,0.375,1.0,1,0.16103028
786,16,0.0877193,0.25,1.0,3,0.93542653
283,6,0.4473684,0.125,0.0,5,0.82551295
